batch,code,strength,size,start,api_code,api_batch,smcc_batch,lactose_batch,starch_batch,api_water,api_total_impurities,api_l_impurity,api_content,api_ps01,api_ps05,api_ps09,lactose_water,lactose_sieve0045,lactose_sieve015,lactose_sieve025,smcc_water,smcc_td,smcc_bd,smcc_ps01,smcc_ps05,smcc_ps09,starch_ph,starch_water,tbl_min_thickness,tbl_max_thickness,fct_min_thickness,fct_max_thickness,tbl_min_weight,tbl_max_weight,tbl_rsd_weight,fct_rsd_weight,tbl_min_hardness,tbl_max_hardness,tbl_av_hardness,fct_min_hardness,fct_max_hardness,fct_av_hardness,tbl_max_diameter,fct_max_diameter,tbl_tensile,fct_tensile,tbl_yield,batch_yield,dissolution_av,dissolution_min,resodual_solvent,impurities_total,impurity_o,impurity_l,tbl_speed_mean,tbl_speed_change,tbl_speed_0_duration,total_waste,startup_waste,weekend,fom_mean,fom_change,SREL_startup_mean,SREL_production_mean,SREL_production_max,main_CompForce mean,main_CompForce_sd,main_CompForce_median,pre_CompForce_mean,tbl_fill_mean,tbl_fill_sd,cyl_height_mean,stiffness_mean,stiffness_max,stiffness_min,ejection_mean,ejection_max,ejection_min,Startup_tbl_fill_maxDifference,Startup_main_CompForce_mean,Startup_tbl_fill_mean,Drug release average (%),Drug release min (%),Residual solvent,Total impurities,Impurity O,Impurity L,Batch Size (tablets),Normalisation factor
174,2,10M,1920000,apr.19,1,41,5,5,5,2.06,0.05,0.05,94.2,2.04,44.19,158.334,0.05,17,50,82,4.664,0.45,0.33,31.724,115.116,252.232,4.4,1.886,3.2,3.3,3.3,3.4,110.0,115.0,1.09,0.98,68.6,101.92,58,42.0,76.0,79.38,6.1,6.1,1.835204926,2.437825919,99.148,99.195,91.83,88,0.06,0.05,0.06,0.05,119.9600317,2.65625,26.30208333,473.4895833,7241,no,35.0,20,11.088,5.5759908,7.7,4.658492569,0.115006064,4.7,0.0,5.341296886,0.084672638,1.801183652,77.31033263,114,51,187.9212668,235,105,0.86,4.448,5.23,91.83,88.0,0.06,0.05,0.06,0.05,1920000,19.2
175,4,40M,583000,apr.19,1,42,5,5,5,1.69,0.05,0.05,94.5,1.68,34.48,146.197,0.05,17,50,82,4.664,0.45,0.33,31.724,115.116,252.232,4.4,1.886,5.2,5.3,5.4,5.4,439.0,459.0,1.12,1.18,94.08,119.56,87,55.0,112.0,106.82,10.1,10.2,1.035195456,1.235261739,97.037,97.029,87.92,78,0.07,0.05,0.05,0.05,99.95343992,4.288164666,59.17667238,2422.813036,10517,no,19.99903148,20,7.97804878,4.899505929,6.6,10.45,0.111831029,10.5,0.425444664,8.786452569,0.056016775,2.489525692,3.701086957,12,2,301.2870553,399,253,1.83,12.785,8.3395,87.92,78.0,0.07,0.05,0.05,0.05,583000,5.83
176,4,40M,583000,apr.19,1,43,5,5,5,1.76,0.05,0.05,94.5,1.9,41.23,160.454,0.05,17,50,82,4.664,0.45,0.33,31.724,115.116,252.232,4.4,1.886,5.2,5.3,5.3,5.4,439.0,460.0,1.17,1.21,101.92,135.24,95,74.0,128.0,113.68,10.1,10.1,1.130385842,1.327606221,98.986,98.979,87.5,79,0.12,0.05,0.05,0.05,100.0,1.54373928,49.05660377,689.8799314,2059,no,20.0,4,6.554545455,4.722329628,6.1,10.85447076,0.111849118,10.9,0.277670372,8.710246496,0.085808743,2.431464476,3.603189947,13,2,304.421943,337,152,0.09,10.65454545,8.685454545,87.5,79.0,0.12,0.05,0.05,0.05,583000,5.83
177,4,40M,583000,apr.19,1,44,5,5,5,2.23,0.05,0.05,94.0,1.89,37.12,148,0.05,17,50,82,4.664,0.45,0.33,31.724,115.116,252.232,4.4,1.886,5.3,5.4,5.4,5.5,440.0,462.0,1.25,1.34,99.96,143.08,85,64.0,104.0,112.7,10.1,10.1,0.992668269,1.292231134,96.064,96.094,89.33,84,0.09,0.05,0.05,0.05,99.88979691,8.576329331,85.07718696,3441.166381,15833,no,20.01594203,23,7.632786885,5.165007466,6.7,9.550249004,0.111920045,9.5,0.320866534,9.047066733,0.071006793,2.573057769,3.728087649,10,2,259.9800797,332,149,0.28,10.035,8.860166667,89.33,84.0,0.09,0.05,0.05,0.05,583000,5.83
178,4,40M,583000,apr.19,1,43,5,5,5,1.76,0.05,0.05,94.5,1.9,41.23,160.454,0.05,17,50,82,4.664,0.45,0.33,31.724,115.116,252.232,4.4,1.886,5.2,5.3,5.3,5.4,436.0,462.0,1.16,1.46,103.88,141.12,94,73.0,118.0,117.6,10.1,10.2,1.118487044,1.35992118,98.476,98.238,88.5,81,0.13,0.06,0.05,0.06,99.95717045,2.915951973,61.23499142,1331.389365,6718,no,20.0,10,7.521428571,4.994126285,7.2,10.75770925,0.132898965,10.8,0.300146843,9.026901615,0.113107403,2.459427313,3.939304944,11,2,293.5976505,388,259,0.26,10.33928571,8.8475,88.5,81.0,0.13,0.06,0.05,0.06,583000,5.83
179,4,40M,583000,apr.19,1,44,5,5,5,2.23,0.05,0.05,94.0,1.89,37.12,148,0.05,17,50,82,4.664,0.45,0.33,31.724,115.116,252.232,4.4,1.886,5.2,5.3,5.3,5.4,436.0,458.0,0.97,1.23,94.08,121.52,89,70.0,110.0,110.74,10.1,10.1,1.058993052,1.293271578,99.338,99.446,85.83,82,0.13,0.06,0.05,0.06,99.95040689,2.744425386,68.43910806,564.1509434,2974,no,20.0,8,6.806666667,4.11051109,5.5,11.16171649,0.121536015,11.2,0.68948891,8.821856316,0.067663626,2.368302797,3.559305689,11,2,343.4378014,837,190,0.32,10.77333333,8.824,85.83,82.0,0.13,0.06,0.05,0.06,583000,5.83
180,12,10M,1920000,apr.19,5,29,3,6,5,0.51,0.18,0.05,95.5,1.22,18.39,126.948,0.055,15,49,82,4.718,0.45,0.34,31.909,111.443,236.754,4.4,1.886,2.8,2.9,3.0,3.0,109.0,114.0,1.12,1.14,52.92,64.68,54,30.0,65.0,58.8,7.1,7.1,1.670466462,1.758320624,97.113,97.159,88.83,86,0.0,0.27,0.08,0.07,119.8963845,5.46875,41.19791667,2025.46875,6411,no,29.99774109,18,10.52173913,4.434630147,9.7,4.710397767,0.158304296,4.7,0.030844382,4.154384159,0.033974561,0.980136078,588.1924285,681,197,112.140963,155,67,0.64,4.804761905,3.983333333,88.83,86.0,0.0,0.27,0.08,0.07,1920000,19.2
181,12,10M,1920000,apr.19,5,29,3,6,5,0.51,0.18,0.05,95.5,1.22,18.39,126.948,0.055,15,49,82,4.718,0.45,0.34,31.909,111.443,236.754,4.4,1.886,2.9,3.0,3.0,3.0,111.0,116.0,1.14,1.01,58.8,72.52,55,46.0,66.0,65.66,7.0,7.1,1.668183197,1.963458031,98.913,99.1,88.0,85,0.0,0.28,0.06,0.08,119.9747272,2.65625,19.11458333,399.4791667,5741,no,29.99584416,11,5.528571429,4.260705596,6.0,4.758394161,0.080972236,4.8,0.0,4.085151199,0.065213709,0.979487313,617.5370177,672,206,108.8048314,145,84,0.26,5.468421053,4.032631579,88.0,85.0,0.0,0.28,0.06,0.08,1920000,19.2
182,12,10M,1920000,apr.19,5,34,3,6,5,1.4,0.18,0.07,94.7,1.63,41.73,167.095,0.055,15,49,82,4.718,0.45,0.34,31.909,111.443,236.754,4.4,1.886,2.8,3.0,2.9,3.0,110.0,115.0,1.15,1.21,54.88,68.6,51,33.0,63.0,61.74,7.1,7.1,1.525074011,1.846236656,98.911,98.911,89.83,85,0.0,0.21,0.05,0.09,119.9624978,1.458333333,19.79166667,500.2083333,8086,no,30.0,13,6.446428571,4.922652317,6.1,5.358263889,0.058437487,5.4,0.0,3.932682292,0.027416573,0.902029514,627.4385417,672,308,98.89357639,109,59,0.95,4.765517241,3.824482759,89.83,85.0,0.0,0.21,0.05,0.09,1920000,19.2
183,12,10M,1920000,apr.19,5,34,3,6,5,1.4,0.18,0.07,94.7,1.63,41.73,167.095,0.055,15,49,82,4.718,0.45,0.34,31.909,111.443,236.754,4.4,1.886,2.8,2.9,2.9,3.0,110.0,115.0,1.24,1.37,50.96,68.6,51,43.0,64.0,59.78,7.2,7.1,1.555750787,1.787625968,99.241,99.1,90.83,85,0.0,0.23,0.05,0.1,119.9974719,0.572916667,12.5,189.8958333,2782,no,29.99774931,5,5.825,4.974618321,6.2,5.354875087,0.063575312,5.4,0.0,3.92148161,0.031764433,0.910270645,612.9450035,657,519,102.0253296,135,89,0.16,5.481818182,3.946363636,90.83,85.0,0.0,0.23,0.05,0.1,1920000,19.2
184,10,20M,960000,apr.19,5,31,4,6,5,1.66,0.2,0.08,94.4,1.26,19.82,132.601,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.8,3.8,3.9,3.9,222.0,228.0,0.86,0.72,66.64,78.4,52,41.0,68.0,71.54,9.0,9.2,0.968450851,1.269979905,97.638,97.869,85.67,83,0.0,0.24,0.05,0.11,159.9491537,2.5,42.29166667,1549.0625,14558,no,29.98511502,22,6.402857143,3.14961885,5.1,9.655162855,0.131060533,9.7,1.326541927,5.145065835,0.026112803,0.756923077,214.7657658,232,166,340.0630631,360,309,0.92,6.291176471,5.081470588,85.67,83.0,0.0,0.24,0.05,0.11,960000,9.6
185,10,20M,960000,apr.19,5,31,4,6,5,1.66,0.2,0.08,94.4,1.26,19.82,132.601,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.8,3.9,3.9,3.9,219.0,228.0,0.81,0.99,60.76,82.32,54,40.0,62.0,69.58,9.1,9.2,0.969143546,1.235185935,98.723,98.864,86.5,81,0.0,0.23,0.05,0.11,159.9749159,1.145833333,34.6875,603.4375,5649,no,29.96109993,14,7.176470588,3.185074627,4.6,9.456987788,0.139422302,9.5,1.699864315,5.180535957,0.027952008,0.823093623,218.1458616,240,137,310.7537313,324,185,0.12,10.05384615,5.141538462,86.5,81.0,0.0,0.23,0.05,0.11,960000,9.6
186,10,20M,960000,apr.19,5,32,4,6,5,0.95,0.18,0.07,95.1,2.33,39.87,176.738,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.8,3.9,3.9,3.9,220.0,227.0,1.14,0.88,60.76,80.36,53,43.0,67.0,73.5,9.1,9.2,0.951196444,1.304773875,98.817,98.911,88.83,88,0.0,0.22,0.05,0.1,159.9756902,0.625,28.54166667,618.4375,5937,no,29.99057873,7,5.723529412,3.289380531,4.9,9.562763785,0.187797319,9.6,1.87311096,5.210646698,0.023939149,0.829543907,222.1272975,254,198,298.1300204,310,287,0.38,9.9125,4.931875,88.83,88.0,0.0,0.22,0.05,0.1,960000,9.6
187,10,20M,960000,apr.19,5,34,4,6,5,1.4,0.18,0.07,94.7,1.63,41.73,167.095,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.8,3.8,3.8,3.9,223.0,227.0,0.69,0.68,64.68,74.48,53,45.0,59.0,70.56,9.1,9.2,0.976227929,1.25258292,98.532,98.532,88.17,84,0.0,0.24,0.05,0.11,160.0,1.25,23.02083333,1013.020833,9725,no,30.0,12,4.683333333,3.223763066,5.2,9.662369338,0.205652251,9.7,1.925226481,5.099993031,0.026781047,0.85,194.7247387,209,162,294.615331,317,274,0.5,10.30416667,4.974166667,88.17,84.0,0.0,0.24,0.05,0.11,960000,9.6
188,13,10M,1920000,apr.19,3,17,4,6,5,1.85,0.5,,93.8,3.82,47.86,177.89,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.1,3.3,3.2,3.3,112.0,116.0,0.81,0.99,60.76,76.44,56,45.0,69.0,69.58,6.1,6.1,1.771921997,2.201613082,99.004,98.816,93.83,87,0.03,0.2,0.1,0.05,119.9824136,1.458333333,18.54166667,266.5104167,4624,no,79.89071229,15,11.23333333,4.633239733,7.7,6.361705862,0.062261261,6.4,0.0,5.33045279,0.042015719,1.464210249,0.181993682,15,0,182.1486486,403,157,2.43,5.410714286,5.703571429,93.83,87.0,0.03,0.2,0.1,0.05,1920000,19.2
189,13,10M,1920000,apr.19,3,17,4,6,5,1.85,0.46,0.05,93.8,3.82,47.86,177.89,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.1,3.3,3.3,3.3,111.0,115.0,0.96,0.99,62.72,76.44,52,41.0,63.0,69.58,6.1,6.1,1.645356141,2.201613082,99.432,99.384,91.5,84,0.03,0.13,0.08,0.05,119.963491,1.510416667,28.90625,208.1770833,2804,no,79.93244182,7,4.354545455,4.885227075,10.4,5.558578645,0.062983325,5.6,0.0,5.315199443,0.076864396,1.536796725,0.099460024,16,0,162.0773384,266,92,0.17,6.254545455,5.319090909,91.5,84.0,0.03,0.13,0.08,0.05,1920000,19.2
190,13,10M,1920000,apr.19,3,17,4,6,5,1.85,0.46,0.05,93.8,3.82,47.86,177.89,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.2,3.3,3.2,3.3,112.0,116.0,0.82,0.9,56.84,70.56,49,38.0,60.0,65.66,6.0,6.1,1.576272277,2.077578542,99.289,99.242,90.33,83,0.04,0.18,0.08,0.05,119.983834,0.625,19.79166667,357.5,6177,no,80.0,9,4.991304348,5.051638773,8.0,5.154532775,0.059027498,5.2,0.0,5.333338563,0.036863438,1.57,0.080369596,18,0,158.3976639,196,100,0.09,5.360869565,5.313478261,90.33,83.0,0.04,0.18,0.08,0.05,1920000,19.2
191,17,20M,960000,apr.19,3,50,4,6,5,1.85,0.48,0.06,93.8,3.82,47.86,177.89,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.9,4.0,4.0,4.1,224.0,229.0,0.81,0.61,58.8,85.26,57,42.0,86.0,76.44,8.1,8.1,1.120547299,1.46606137,98.107,98.153,87.92,78,0.03,0.06,0.06,0.05,99.93721205,4.583333333,59.89583333,1371.354167,11454,no,79.98139947,21,6.615909091,3.395393359,5.1,7.431229435,0.637572738,7.9,0.0,6.287505235,0.078584488,1.990125636,49.36553993,58,39,200.6530063,255,110,0.59,7.830232558,6.053488372,87.92,78.0,0.03,0.06,0.06,0.05,960000,9.6
192,17,20M,960000,apr.19,3,50,4,6,5,1.75,0.48,0.06,94.0,3.64,46.34,162.19,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.9,4.0,4.0,4.1,222.0,228.0,0.78,0.65,66.64,88.2,55,42.0,74.0,76.44,8.1,8.1,1.08122985,1.46606137,99.102,99.242,88.17,83,0.05,0.14,0.06,0.05,99.98050074,1.5625,33.125,446.5625,4149,no,79.98174323,11,9.294736842,3.310601125,7.7,6.859105715,0.091237054,6.9,0.0,6.272200178,0.096558605,2.020242819,54.12466686,59,43,191.3313592,224,121,0.28,6.738888889,6.226666667,88.17,83.0,0.05,0.14,0.06,0.05,960000,9.6
193,17,20M,960000,apr.19,3,50,4,6,5,1.75,0.48,0.06,94.0,3.64,46.34,162.19,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.9,4.0,4.1,4.1,221.0,230.0,1.97,1.03,62.72,84.28,48,37.0,66.0,69.58,8.1,8.1,0.943618778,1.33449176,98.911,98.911,90.33,85,0.03,0.1,0.05,0.05,119.9003173,5.625,42.08333333,834.5833333,7503,no,79.95560254,12,6.2,5.807503556,8.6,6.052508004,0.144913545,6.0,0.0,6.336905016,0.091535097,2.104581999,64.80184988,71,0,206.1586624,223,0,0.36,6.452,6.0888,90.33,85.0,0.03,0.1,0.05,0.05,960000,9.6
194,17,20M,960000,apr.19,3,51,4,6,5,1.75,0.33,0.05,94.0,3.64,46.34,162.19,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.9,4.0,4.0,4.1,222.0,234.0,1.37,1.36,58.8,85.26,53,41.0,69.0,70.56,8.1,8.1,1.041912401,1.353287418,99.384,99.384,88.5,85,0.04,0.05,0.05,0.05,119.9971429,1.458333333,24.16666667,517.3958333,4820,no,80.0,9,7.423529412,5.808868393,8.8,6.459311813,0.088403281,6.5,0.0,6.355306846,0.096265265,2.073554452,66.97339482,71,60,207.2937212,226,193,0.7,6.15,6.02125,88.5,85.0,0.04,0.05,0.05,0.05,960000,9.6
195,15,40M,1100000,apr.19,3,19,4,6,5,1.75,0.38,0.05,94.0,3.64,46.34,162.19,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,5.1,5.3,5.3,5.4,443.0,460.0,0.87,0.9,99.96,137.2,98,81.0,116.0,115.64,10.1,10.2,1.166082237,1.337255827,97.025,97.025,88.17,83,0.1,0.06,0.05,0.05,79.94374115,7.090909091,66.36363636,2553.454545,24351,no,19.99889665,1,14.37965879,3.663408896,6.6,10.15233858,0.094424987,10.2,3.677110927,9.59553394,0.378065658,2.388321606,44.55484272,48,39,344.7450331,407,136,2.45,8.126548673,9.755309735,88.17,83.0,0.1,0.06,0.05,0.05,1100000,11.0
196,23,20M,960000,apr.19,5,163,4,6,5,1.58,0.19,0.07,94.5,1.33,23.32,150.697,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,4.0,4.1,4.1,4.2,220.0,231.0,1.3,1.33,58.8,70.56,46,34.0,60.0,63.7,8.0,8.1,0.893273264,1.192629289,98.626,98.532,85.33,82,0.0,0.27,0.05,0.13,119.9697946,2.8125,55.0,944.2708333,8112,no,79.9780531,15,6.151851852,6.234917798,10.2,5.051751251,0.101201963,5.0,0.0,6.18735168,0.097778097,2.219774839,64.95175125,71,47,199.1340243,222,117,0.7,6.919230769,6.135384615,85.33,82.0,0.0,0.27,0.05,0.13,960000,9.6
197,23,20M,960000,apr.19,5,163,4,6,5,1.58,0.19,0.07,94.5,1.33,23.32,150.697,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,4.0,4.1,4.1,4.2,221.0,236.0,1.34,1.64,58.8,80.36,51,38.0,71.0,70.56,8.0,8.1,0.990368184,1.321066289,97.925,98.295,87.33,80,0.0,0.26,0.05,0.12,119.8257951,7.1875,29.27083333,1272.083333,9634,no,79.97809961,12,7.35,6.116791711,8.7,5.557127546,0.113012087,5.6,0.0,6.202004287,0.09727645,2.158613791,64.70418006,71,45,206.7756342,271,111,0.8,5.070967742,5.977419355,87.33,80.0,0.0,0.26,0.05,0.12,960000,9.6
198,23,20M,960000,apr.19,5,163,4,6,5,1.28,0.18,0.06,94.8,1.46,38.69,185.322,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.9,4.0,4.1,4.1,223.0,231.0,1.29,1.13,68.6,90.16,53,40.0,74.0,75.46,8.0,8.2,1.054936306,1.429616129,98.534,98.674,87.67,80,0.0,0.24,0.05,0.11,119.8562126,12.91666667,78.64583333,1089.375,5098,no,79.95603236,10,8.561111111,5.901769912,12.0,5.854941552,0.105833678,5.9,0.003825717,6.298884166,0.09375312,2.13465108,63.06482465,71,42,199.3928445,252,100,0.61,6.066666667,5.99,87.67,80.0,0.0,0.24,0.05,0.11,960000,9.6
199,23,20M,960000,apr.19,5,163,4,6,5,1.28,0.18,0.06,94.8,1.46,38.69,185.322,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,4.0,4.1,4.2,4.2,223.0,232.0,1.12,1.24,62.72,74.48,50,40.0,64.0,67.62,8.0,8.1,0.9709492,1.266021861,98.435,98.295,86.33,83,0.0,0.22,0.05,0.1,119.921006,5.833333333,44.58333333,1375.9375,11668,no,80.0,22,5.461111111,5.200502332,8.4,5.455651238,0.096266435,5.4,0.0,6.359138859,0.093823491,2.185547183,64.5941873,69,42,191.0078938,222,101,0.57,5.963888889,6.088611111,86.33,83.0,0.0,0.22,0.05,0.1,960000,9.6
200,23,20M,960000,apr.19,5,163,4,6,5,1.28,0.18,0.06,94.8,1.46,38.69,185.322,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,4.0,4.1,4.1,4.1,222.0,231.0,0.9,1.14,62.72,86.24,56,41.0,76.0,73.5,8.0,8.1,1.087463104,1.409674394,97.583,97.491,88.42,79,0.0,0.25,0.05,0.09,119.9506704,4.166666667,42.08333333,2130.520833,20408,no,79.97777778,36,4.096774194,3.565380454,6.2,6.659358096,0.087554678,6.7,0.089469888,6.294111071,0.081427855,2.04,60.90155067,65,57,206.5874504,225,184,0.63,5.863934426,6.338852459,88.42,79.0,0.0,0.25,0.05,0.09,960000,9.6
201,23,20M,960000,apr.19,5,163,4,6,5,1.28,0.18,0.06,94.8,1.46,38.69,185.322,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,4.0,4.0,4.1,4.2,224.0,234.0,0.91,1.04,64.68,76.44,53,41.0,70.0,69.58,8.0,8.1,1.054936306,1.302718146,99.052,98.958,90.83,83,0.0,0.27,0.05,0.1,119.9559083,2.5,31.5625,835.1041667,7476,no,79.97778561,11,5.488461538,4.077224199,9.7,6.05594306,0.096403372,6.0,0.000177936,6.326501779,0.096058145,2.109779359,63.30640569,67,47,195.0434164,218,137,0.59,6.504,6.2344,90.83,83.0,0.0,0.27,0.05,0.1,960000,9.6
202,23,20M,960000,maj.19,5,163,4,6,5,1.28,0.18,0.06,94.8,1.46,38.69,185.322,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,4.0,4.1,4.1,4.1,224.0,231.0,1.0,0.88,66.64,82.32,51,38.0,66.0,72.52,8.0,8.2,0.990368184,1.3739168,98.865,99.006,86.67,81,0.0,0.22,0.05,0.1,119.943529,3.020833333,35.9375,721.4583333,5714,no,79.97808413,9,5.578947368,4.050142349,7.0,5.758469751,0.082854511,5.8,0.0,6.354637011,0.082958983,2.144540925,66.2366548,71,52,194.5711744,217,106,0.25,6.072222222,6.23,86.67,81.0,0.0,0.22,0.05,0.1,960000,9.6
203,23,20M,960000,maj.19,5,170,4,6,5,1.63,0.21,0.07,94.4,1.2,23.47,113.423,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.9,4.0,4.0,4.1,222.0,230.0,1.29,1.07,62.72,84.28,54,35.0,74.0,72.52,8.0,8.2,1.074840764,1.3739168,99.29,99.384,87.25,74,0.0,0.29,0.05,0.14,119.9935893,1.25,23.95833333,371.1458333,3156,no,80.0,6,5.446153846,4.505378627,8.4,5.860191083,0.096691274,5.9,0.0,6.259946921,0.092192742,2.122905166,67.92427459,71,50,196.6599434,213,113,0.45,6.107692308,6.103846154,87.25,74.0,0.0,0.29,0.05,0.14,960000,9.6
204,23,20M,960000,maj.19,5,170,4,6,5,1.63,0.21,0.07,94.4,1.2,23.47,113.423,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,4.0,4.0,4.1,4.1,224.0,233.0,1.38,0.98,68.6,82.32,55,40.0,74.0,75.46,8.1,8.1,1.08122985,1.447265711,99.432,99.479,84.33,74,0.0,0.3,0.05,0.15,119.9930546,1.354166667,25.0,227.2916667,2063,no,79.97768332,9,8.03,4.256914326,8.9,5.956807679,0.089970228,6.0,0.0,6.306487736,0.083480688,2.130415926,67.60398151,73,60,200.5040882,214,185,0.66,6.088888889,6.056666667,84.33,74.0,0.0,0.3,0.05,0.15,960000,9.6
205,23,20M,960000,maj.19,5,170,4,6,5,1.63,0.21,0.07,94.4,1.2,23.47,113.423,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,4.0,4.0,4.1,4.1,223.0,233.0,0.94,1.11,58.8,92.12,51,38.0,69.0,71.54,8.0,8.2,1.015127389,1.355350356,99.196,99.29,83.67,78,0.0,0.27,0.05,0.13,119.9712822,1.5625,40.10416667,254.0625,2257,no,79.97810734,9,6.68,4.220729979,8.0,5.8602764,0.080050021,5.9,0.0,6.295485471,0.080558765,2.13,65.03897945,71,61,198.2413182,223,182,0.66,5.922222222,5.91,83.67,78.0,0.0,0.27,0.05,0.13,960000,9.6
206,23,20M,960000,maj.19,5,170,4,6,5,1.63,0.21,0.07,94.4,1.2,23.47,113.423,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.9,4.0,4.0,4.0,225.0,230.0,3.27,0.54,64.68,78.4,52,41.0,69.0,72.52,8.0,8.1,1.035031847,1.425650704,98.91,98.816,85.33,77,0.0,0.26,0.05,0.12,119.9869304,2.5,30.83333333,918.2291667,8564,no,79.97810734,11,7.471428571,4.535342368,7.2,5.857988588,0.098383393,5.9,0.0,6.265866619,0.097196511,2.133338088,67.87446505,74,42,200.5977175,224,126,0.75,4.962962963,5.970740741,85.33,77.0,0.0,0.26,0.05,0.12,960000,9.6
207,23,20M,960000,maj.19,5,170,4,6,5,1.63,0.21,0.07,94.4,1.2,23.47,113.423,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,4.0,4.0,4.0,4.0,226.0,233.0,0.79,0.71,60.76,84.28,51,41.0,65.0,75.46,8.0,8.1,1.015127389,1.483447354,99.478,99.242,83.67,76,0.0,0.32,0.05,0.16,119.9388044,1.770833333,24.58333333,496.1458333,4161,no,79.97772277,11,6.125,3.391429587,7.1,5.952382646,0.102501679,5.9,0.0,6.309975107,0.09534729,2.125039118,68.12980085,72,18,202.64367,218,117,0.66,6.833333333,5.928,83.67,76.0,0.0,0.32,0.05,0.16,960000,9.6
208,14,5MG,4800000,maj.19,3,19,4,6,5,1.75,0.38,0.05,94.0,3.64,46.34,162.19,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,2.5,2.7,2.6,2.6,55.1,57.5,1.17,1.15,45.08,52.92,32,25.0,41.0,49.98,5.1,5.1,1.480186318,2.400783929,97.796,97.5,96.5,94,0.02,0.17,0.12,0.05,99.92502041,81.875,983.9583333,8251.041667,3444,yes,89.77457824,17,11.99375,4.800314429,11.3,6.13707616,0.436404786,5.9,4.103834257,3.593259994,0.091955874,0.849694777,42.77531369,55,0,113.8818792,178,0,0.31,3.866666667,3.622666667,96.5,94.0,0.02,0.17,0.12,0.05,480000,4.8
209,14,5MG,4800000,maj.19,3,49,4,6,5,1.64,0.45,0.05,94.0,2.46,28.26,122.08,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,2.5,2.6,2.6,2.7,54.9,57.7,1.31,1.38,45.08,62.72,31,24.0,38.0,49.98,5.1,5.1,1.489081669,2.311866006,98.371,98.371,100.33,98,0.02,0.19,0.14,0.05,99.98627269,12.5,168.3333333,2321.458333,7745,no,89.9748971,16,7.135294118,5.379779262,6.8,7.951769217,0.06390072,7.9,4.427598629,3.524393702,0.086352974,0.776622509,44.42635524,51,34,111.0443902,165,78,0.33,7.421875,3.5528125,100.33,98.0,0.02,0.19,0.14,0.05,480000,4.8
210,25,5MG,240000,maj.19,5,33,4,6,5,1.76,0.19,0.08,94.3,1.22,26.86,156.272,0.055,15,49,82,4.586,0.45,0.35,35.309,126.824,260.205,4.4,1.886,3.2,3.3,3.3,3.4,112.0,115.0,0.88,0.88,56.84,72.52,53,42.0,65.0,63.7,6.1,6.1,1.676997605,1.956280058,96.604,96.97,96.33,86,0.02,0.26,0.05,0.13,99.85263775,5.833333333,96.66666667,973.75,2308,no,50.0,9,4.292307692,4.261309524,7.5,3.867619048,0.047074588,3.9,0.009285714,5.308166667,0.077327043,1.787988095,645.4035714,774,166,188.3964286,221,126,0.39,4.230769231,5.446153846,96.33,86.0,0.02,0.26,0.05,0.13,240000,2.4
